expense_id,employee_id,dept,avg_monthly,category,amount,policy_limit,vendor,date,day_of_week,is_weekend,payment_mode,has_receipt,receipt_mismatch,is_duplicate,amount_over_limit,exceed_ratio,amount_vs_avg,recent_submissions,flag_count,flags,is_fraud
EXP-00164,E014,Marketing,4888,Fuel,3717.61,3000,Flipkart,2025-05-04,6,1,Credit Card,1,0,0,1,1.2392,0.7606,12,2,Exceeds Policy Limit|Weekend Claim,1
EXP-00165,E015,Finance,2600,Travel,6143.93,15000,IRCTC,2025-05-16,4,0,UPI,1,0,0,0,0.4096,2.3631,3,0,,0
EXP-00166,E016,Sales,4041,Travel,4272.02,15000,Amazon,2025-07-13,6,1,Debit Card,1,0,0,0,0.2848,1.0572,2,1,Weekend Claim,0
EXP-00167,E017,Marketing,9041,Fuel,2477.32,3000,Amazon,2025-07-04,4,0,Debit Card,1,0,0,0,0.8258,0.274,3,0,,0
EXP-00168,E018,Finance,3478,Hotel,6303.88,8000,Dmart,2025-05-16,4,0,Credit Card,1,0,0,0,0.788,1.8125,1,0,,0
EXP-00169,E019,HR,8349,Travel,3582.75,15000,IRCTC,2025-05-15,3,0,Cash,1,0,0,0,0.2389,0.4291,3,0,,0
EXP-00170,E020,Sales,5943,Office Supplies,3346.38,5000,IRCTC,2025-04-27,6,1,Credit Card,1,0,0,0,0.6693,0.5631,6,1,Weekend Claim,0
EXP-00171,E021,Operations,5461,Food,934.14,2000,Dmart,2025-07-01,1,0,Credit Card,1,0,0,0,0.4671,0.1711,3,0,,0
EXP-00172,E022,Finance,9989,Office Supplies,4028.47,5000,Uber,2025-04-21,0,0,Credit Card,1,0,1,0,0.8057,0.4033,12,1,Duplicate Claim,1
EXP-00173,E023,Sales,8873,Hotel,6346.38,8000,Ola,2025-05-18,6,1,Cash,1,0,0,0,0.7933,0.7152,7,1,Weekend Claim,0
EXP-00174,E024,Sales,3981,Entertainment,564.65,4000,Dmart,2025-06-28,5,1,Cash,1,0,0,0,0.1412,0.1418,3,1,Weekend Claim,0
EXP-00175,E025,Operations,5798,Travel,8814.38,15000,Ola,2025-06-22,6,1,Cash,1,0,0,0,0.5876,1.5202,3,1,Weekend Claim,0
EXP-00176,E026,Operations,8439,Office Supplies,2488.49,5000,Uber,2025-04-17,3,0,Debit Card,1,0,0,0,0.4977,0.2949,7,0,,0
EXP-00177,E027,Marketing,2337,Travel,7557.02,15000,Ola,2025-04-21,0,0,Credit Card,1,0,0,0,0.5038,3.2336,1,0,,0
EXP-00178,E028,Sales,8360,Office Supplies,2809.49,5000,Swiggy,2025-05-11,6,1,UPI,1,0,0,0,0.5619,0.3361,7,1,Weekend Claim,0
EXP-00179,E029,Finance,2492,Food,3637.81,2000,Amazon,2025-06-07,5,1,Debit Card,1,0,0,1,1.8189,1.4598,8,2,Exceeds Policy Limit|Weekend Claim,1
EXP-00180,E030,Marketing,2064,Travel,10275.06,15000,Swiggy,2025-04-23,2,0,Credit Card,0,1,1,0,0.685,4.9782,8,3,Missing Receipt|Receipt Mismatch|Duplicate Claim,1
EXP-00181,E031,Engineering,7463,Entertainment,1291.01,4000,Amazon,2025-05-09,4,0,Credit Card,1,0,0,0,0.3228,0.173,2,0,,0
EXP-00182,E032,HR,7618,Travel,11741.31,15000,MakeMyTrip,2025-04-28,0,0,Credit Card,1,0,0,0,0.7828,1.5413,1,0,,0
EXP-00183,E033,HR,6514,Fuel,791.07,3000,Amazon,2025-06-09,0,0,Cash,1,0,0,0,0.2637,0.1214,5,0,,0
EXP-00184,E034,Marketing,5561,Fuel,1239.56,3000,IRCTC,2025-05-21,2,0,Cash,1,0,0,0,0.4132,0.2229,7,0,,0
EXP-00185,E035,Engineering,5099,Entertainment,2240.23,4000,Zomato,2025-06-21,5,1,Debit Card,1,0,0,0,0.5601,0.4393,7,1,Weekend Claim,0
EXP-00186,E036,Finance,9073,Hotel,9666.44,8000,Dmart,2025-05-18,6,1,Cash,0,0,0,1,1.2083,1.0654,8,3,Exceeds Policy Limit|Weekend Claim|Missing Receipt,1
EXP-00187,E037,Operations,7847,Entertainment,2802.31,4000,Uber,2025-05-23,4,0,Credit Card,1,0,0,0,0.7006,0.3571,7,0,,0
EXP-00188,E038,Finance,7991,Travel,11937.21,15000,Dmart,2025-05-16,4,0,Cash,1,0,0,0,0.7958,1.4938,3,0,,0
EXP-00189,E039,HR,7056,Food,936.78,2000,Swiggy,2025-06-29,6,1,UPI,1,0,0,0,0.4684,0.1328,3,1,Weekend Claim,0
EXP-00190,E040,Operations,4690,Office Supplies,1339.32,5000,Zomato,2025-04-18,4,0,UPI,1,0,0,0,0.2679,0.2856,1,0,,0
EXP-00191,E041,Sales,2502,Office Supplies,843.08,5000,Flipkart,2025-05-21,2,0,Cash,1,0,0,0,0.1686,0.337,3,0,,0
EXP-00192,E042,HR,6488,Travel,11087.18,15000,IRCTC,2025-06-04,2,0,Credit Card,1,0,0,0,0.7391,1.7089,1,0,,0
EXP-00193,E043,Sales,9721,Office Supplies,3257.05,5000,OYO Rooms,2025-04-19,5,1,Debit Card,1,0,0,0,0.6514,0.3351,4,1,Weekend Claim,0
EXP-00194,E044,HR,9742,Hotel,5140.52,8000,OYO Rooms,2025-04-17,3,0,Credit Card,1,0,0,0,0.6426,0.5277,2,0,,0
EXP-00195,E045,Engineering,2563,Fuel,546.3,3000,MakeMyTrip,2025-06-18,2,0,UPI,1,0,0,0,0.1821,0.2131,5,0,,0
EXP-00196,E046,Finance,3757,Office Supplies,8551.07,5000,IRCTC,2025-04-27,6,1,Cash,1,0,0,1,1.7102,2.276,13,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-00197,E047,Marketing,3678,Fuel,2213.81,3000,Flipkart,2025-05-18,6,1,Credit Card,1,0,0,0,0.7379,0.6019,1,1,Weekend Claim,0
EXP-00198,E048,Finance,8668,Food,3930.37,2000,Amazon,2025-06-15,6,1,UPI,0,0,0,1,1.9652,0.4534,17,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-00199,E049,HR,5314,Food,1426.95,2000,Uber,2025-04-29,1,0,UPI,1,0,0,0,0.7135,0.2685,5,0,,0
EXP-00200,E050,Sales,4729,Office Supplies,2813.48,5000,Ola,2025-06-29,6,1,Debit Card,1,0,0,0,0.5627,0.5949,7,1,Weekend Claim,0
EXP-00201,E001,Finance,2860,Office Supplies,3424.42,5000,Uber,2025-05-07,2,0,UPI,1,0,0,0,0.6849,1.1973,3,0,,0
EXP-00202,E002,Marketing,5092,Travel,12333.66,15000,Amazon,2025-05-14,2,0,Credit Card,1,0,0,0,0.8222,2.4222,4,0,,0
EXP-00203,E003,HR,7334,Entertainment,3557.98,4000,MakeMyTrip,2025-06-24,1,0,UPI,0,0,0,0,0.8895,0.4851,13,2,Missing Receipt|Unusually Frequent,1
EXP-00204,E004,Marketing,5171,Food,3002.72,2000,MakeMyTrip,2025-05-25,6,1,UPI,1,0,0,1,1.5014,0.5807,14,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-00205,E005,HR,3685,Hotel,15598.99,8000,Zomato,2025-07-03,3,0,Debit Card,0,0,1,1,1.9499,4.2331,14,4,Exceeds Policy Limit|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-00206,E006,Finance,9581,Food,1359.23,2000,Swiggy,2025-04-23,2,0,Credit Card,1,0,0,0,0.6796,0.1419,6,0,,0
EXP-00207,E007,Finance,8420,Entertainment,853.17,4000,Amazon,2025-06-25,2,0,Cash,1,0,0,0,0.2133,0.1013,7,0,,0
EXP-00208,E008,Sales,6117,Fuel,5714.07,3000,MakeMyTrip,2025-07-01,1,0,Credit Card,1,0,1,1,1.9047,0.9341,10,2,Exceeds Policy Limit|Duplicate Claim,1
EXP-00209,E009,Engineering,9728,Fuel,1566.19,3000,IRCTC,2025-04-27,6,1,Debit Card,1,0,0,0,0.5221,0.161,3,1,Weekend Claim,0
EXP-00210,E010,Sales,4047,Entertainment,1011.1,4000,Ola,2025-05-24,5,1,Debit Card,1,0,0,0,0.2528,0.2498,7,1,Weekend Claim,0
EXP-00211,E011,Operations,9101,Hotel,5580.79,8000,IRCTC,2025-06-02,0,0,Debit Card,1,0,0,0,0.6976,0.6132,5,0,,0
EXP-00212,E012,HR,3899,Food,1124.98,2000,Flipkart,2025-05-31,5,1,UPI,1,0,0,0,0.5625,0.2885,7,1,Weekend Claim,0
EXP-00213,E013,Engineering,5202,Entertainment,2194.98,4000,Flipkart,2025-04-23,2,0,UPI,1,0,0,0,0.5487,0.4219,4,0,,0
EXP-00214,E014,Marketing,4888,Travel,22348.83,15000,Amazon,2025-05-13,1,0,UPI,0,0,0,1,1.4899,4.5722,15,3,Exceeds Policy Limit|Missing Receipt|Unusually Frequent,1
EXP-00215,E015,Finance,2600,Entertainment,1577.48,4000,Flipkart,2025-06-08,6,1,Credit Card,1,0,0,0,0.3944,0.6067,3,1,Weekend Claim,0
EXP-00216,E016,Sales,4041,Fuel,2054.66,3000,OYO Rooms,2025-07-08,1,0,Cash,1,0,0,0,0.6849,0.5085,3,0,,0
EXP-00217,E017,Marketing,9041,Travel,4223.01,15000,OYO Rooms,2025-05-31,5,1,UPI,1,0,0,0,0.2815,0.4671,7,1,Weekend Claim,0
EXP-00218,E018,Finance,3478,Fuel,1880.55,3000,MakeMyTrip,2025-05-03,5,1,UPI,1,0,0,0,0.6269,0.5407,2,1,Weekend Claim,0
EXP-00219,E019,HR,8349,Travel,2488.5,15000,MakeMyTrip,2025-04-30,2,0,Credit Card,1,0,0,0,0.1659,0.2981,6,0,,0
EXP-00220,E020,Sales,5943,Fuel,1105.05,3000,Uber,2025-05-11,6,1,UPI,1,0,0,0,0.3684,0.1859,6,1,Weekend Claim,0
EXP-00221,E021,Operations,5461,Entertainment,2479.58,4000,Dmart,2025-07-01,1,0,Cash,1,0,0,0,0.6199,0.4541,2,0,,0
EXP-00222,E022,Finance,9989,Fuel,5827.77,3000,IRCTC,2025-06-14,5,1,Debit Card,1,1,0,1,1.9426,0.5834,19,4,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Unusually Frequent,1
EXP-00223,E023,Sales,8873,Food,1137.96,2000,Uber,2025-04-23,2,0,Cash,1,0,0,0,0.569,0.1282,6,0,,0
EXP-00224,E024,Sales,3981,Fuel,1544.25,3000,OYO Rooms,2025-07-10,3,0,UPI,1,0,0,0,0.5148,0.3879,2,0,,0
EXP-00225,E025,Operations,5798,Hotel,1044.52,8000,Ola,2025-05-17,5,1,UPI,1,0,0,0,0.1306,0.1802,2,1,Weekend Claim,0
EXP-00226,E026,Operations,8439,Fuel,855.98,3000,Swiggy,2025-07-03,3,0,UPI,1,0,0,0,0.2853,0.1014,1,0,,0
EXP-00227,E027,Marketing,2337,Hotel,6655.19,8000,Uber,2025-06-01,6,1,Credit Card,1,0,0,0,0.8319,2.8477,5,1,Weekend Claim,0
EXP-00228,E028,Sales,8360,Hotel,1770.04,8000,Swiggy,2025-05-07,2,0,UPI,1,0,0,0,0.2213,0.2117,2,0,,0
EXP-00229,E029,Finance,2492,Office Supplies,4370.63,5000,Uber,2025-05-18,6,1,Debit Card,1,1,0,0,0.8741,1.7539,8,2,Weekend Claim|Receipt Mismatch,1
EXP-00230,E030,Marketing,2064,Travel,10353.96,15000,MakeMyTrip,2025-06-26,3,0,Cash,1,0,0,0,0.6903,5.0165,9,0,,0
EXP-00231,E031,Engineering,7463,Travel,6434.42,15000,Ola,2025-05-11,6,1,Debit Card,1,0,0,0,0.429,0.8622,7,1,Weekend Claim,0
EXP-00232,E032,HR,7618,Entertainment,2365.03,4000,Swiggy,2025-05-19,0,0,Credit Card,1,0,0,0,0.5913,0.3105,6,0,,0
EXP-00233,E033,HR,6514,Food,1147.34,2000,Swiggy,2025-07-01,1,0,UPI,1,0,0,0,0.5737,0.1761,1,0,,0
EXP-00234,E034,Marketing,5561,Fuel,2345.32,3000,Ola,2025-04-20,6,1,Cash,1,0,0,0,0.7818,0.4217,2,1,Weekend Claim,0
EXP-00235,E035,Engineering,5099,Office Supplies,3703.94,5000,OYO Rooms,2025-06-05,3,0,Debit Card,1,0,0,0,0.7408,0.7264,6,0,,0
EXP-00236,E036,Finance,9073,Office Supplies,6235.86,5000,Swiggy,2025-04-18,4,0,Credit Card,0,0,0,1,1.2472,0.6873,9,2,Exceeds Policy Limit|Missing Receipt,1
EXP-00237,E037,Operations,7847,Office Supplies,1719.46,5000,IRCTC,2025-06-06,4,0,Debit Card,1,0,0,0,0.3439,0.2191,4,0,,0
EXP-00238,E038,Finance,7991,Office Supplies,1388.85,5000,Dmart,2025-06-15,6,1,Cash,1,0,0,0,0.2778,0.1738,3,1,Weekend Claim,0
EXP-00239,E039,HR,7056,Entertainment,909.27,4000,Dmart,2025-05-03,5,1,Debit Card,1,0,0,0,0.2273,0.1289,5,1,Weekend Claim,0
EXP-00240,E040,Operations,4690,Entertainment,837.27,4000,IRCTC,2025-07-11,4,0,Cash,1,0,0,0,0.2093,0.1785,4,0,,0
EXP-00241,E041,Sales,2502,Fuel,1890.25,3000,Zomato,2025-05-13,1,0,Debit Card,1,0,0,0,0.6301,0.7555,6,0,,0
EXP-00242,E042,HR,6488,Travel,8312.3,15000,Amazon,2025-05-30,4,0,Credit Card,1,0,0,0,0.5542,1.2812,5,0,,0
EXP-00243,E043,Sales,9721,Travel,9435.59,15000,OYO Rooms,2025-05-21,2,0,Debit Card,1,0,0,0,0.629,0.9706,4,0,,0
EXP-00244,E044,HR,9742,Hotel,1471.52,8000,Flipkart,2025-04-29,1,0,Cash,1,0,0,0,0.1839,0.151,2,0,,0
EXP-00245,E045,Engineering,2563,Office Supplies,4012.27,5000,Uber,2025-06-17,1,0,Cash,1,0,0,0,0.8025,1.5655,1,0,,0
EXP-00246,E046,Finance,3757,Entertainment,6877.55,4000,Ola,2025-06-26,3,0,Credit Card,0,0,1,1,1.7194,1.8306,15,4,Exceeds Policy Limit|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-00247,E047,Marketing,3678,Food,1659.65,2000,IRCTC,2025-06-07,5,1,Cash,1,0,0,0,0.8298,0.4512,7,1,Weekend Claim,0
EXP-00248,E048,Finance,8668,Hotel,11017.1,8000,Uber,2025-04-27,6,1,Debit Card,0,1,0,1,1.3771,1.271,19,5,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Receipt Mismatch|Unusually Frequent,1
EXP-00249,E049,HR,5314,Food,482.52,2000,OYO Rooms,2025-07-08,1,0,Credit Card,1,0,0,0,0.2413,0.0908,5,0,,0
EXP-00250,E050,Sales,4729,Entertainment,1165.92,4000,Uber,2025-05-12,0,0,UPI,1,0,0,0,0.2915,0.2465,7,0,,0
EXP-00251,E001,Finance,2860,Hotel,4899.49,8000,Dmart,2025-04-25,4,0,Debit Card,1,0,0,0,0.6124,1.7131,1,0,,0
EXP-00252,E002,Marketing,5092,Travel,1841.85,15000,Zomato,2025-05-05,0,0,Credit Card,1,0,0,0,0.1228,0.3617,1,0,,0
EXP-00253,E003,HR,7334,Travel,17939.01,15000,Flipkart,2025-05-11,6,1,Credit Card,0,0,0,1,1.1959,2.446,13,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-00254,E004,Marketing,5171,Travel,8400.15,15000,Ola,2025-07-12,5,1,UPI,0,0,0,0,0.56,1.6245,13,3,Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-00255,E005,HR,3685,Office Supplies,3997.35,5000,Dmart,2025-04-13,6,1,Cash,1,1,0,0,0.7995,1.0848,8,2,Weekend Claim|Receipt Mismatch,1
EXP-00256,E006,Finance,9581,Office Supplies,1926.57,5000,MakeMyTrip,2025-04-18,4,0,Debit Card,1,0,0,0,0.3853,0.2011,1,0,,0
EXP-00257,E007,Finance,8420,Travel,6499.72,15000,Swiggy,2025-04-17,3,0,Debit Card,1,0,0,0,0.4333,0.7719,3,0,,0
EXP-00258,E008,Sales,6117,Entertainment,4093.25,4000,Dmart,2025-05-11,6,1,Credit Card,1,0,0,0,1.0233,0.6692,12,2,Exceeds Policy Limit|Weekend Claim,1
EXP-00259,E009,Engineering,9728,Fuel,635.23,3000,Zomato,2025-05-29,3,0,Cash,1,0,0,0,0.2117,0.0653,5,0,,0
EXP-00260,E010,Sales,4047,Hotel,5389.3,8000,Ola,2025-05-07,2,0,Debit Card,1,0,0,0,0.6737,1.3317,6,0,,0
EXP-00261,E011,Operations,9101,Hotel,3927.4,8000,Uber,2025-06-25,2,0,Debit Card,1,0,0,0,0.4909,0.4315,7,0,,0
EXP-00262,E012,HR,3899,Office Supplies,3867.61,5000,Swiggy,2025-06-21,5,1,Cash,1,0,0,0,0.7735,0.9919,4,1,Weekend Claim,0
EXP-00263,E013,Engineering,5202,Fuel,2402.48,3000,Ola,2025-04-21,0,0,UPI,1,0,0,0,0.8008,0.4618,3,0,,0
EXP-00264,E014,Marketing,4888,Office Supplies,3963.72,5000,Ola,2025-07-06,6,1,UPI,1,0,0,0,0.7927,0.8109,11,1,Weekend Claim,1
EXP-00265,E015,Finance,2600,Travel,12488.16,15000,Uber,2025-04-17,3,0,Cash,1,0,0,0,0.8325,4.8031,1,0,,0
EXP-00266,E016,Sales,4041,Fuel,708.24,3000,Uber,2025-07-03,3,0,Cash,1,0,0,0,0.2361,0.1753,7,0,,0
EXP-00267,E017,Marketing,9041,Travel,7882.26,15000,Zomato,2025-06-04,2,0,Debit Card,1,0,0,0,0.5255,0.8718,4,0,,0
EXP-00268,E018,Finance,3478,Entertainment,2817.98,4000,IRCTC,2025-07-15,1,0,Credit Card,1,0,0,0,0.7045,0.8102,4,0,,0
EXP-00269,E019,HR,8349,Food,368.46,2000,OYO Rooms,2025-07-03,3,0,UPI,1,0,0,0,0.1842,0.0441,7,0,,0
EXP-00270,E020,Sales,5943,Office Supplies,3815.77,5000,Flipkart,2025-07-07,0,0,Cash,1,0,0,0,0.7632,0.6421,2,0,,0
EXP-00271,E021,Operations,5461,Food,462.16,2000,Dmart,2025-06-04,2,0,Cash,1,0,0,0,0.2311,0.0846,1,0,,0
EXP-00272,E022,Finance,9989,Office Supplies,9142.88,5000,Uber,2025-06-27,4,0,UPI,1,0,0,1,1.8286,0.9153,8,1,Exceeds Policy Limit,1
EXP-00273,E023,Sales,8873,Office Supplies,1130.05,5000,Amazon,2025-06-13,4,0,Credit Card,1,0,0,0,0.226,0.1274,7,0,,0
EXP-00274,E024,Sales,3981,Entertainment,470.92,4000,Uber,2025-07-01,1,0,Debit Card,1,0,0,0,0.1177,0.1183,3,0,,0
EXP-00275,E025,Operations,5798,Hotel,2191.68,8000,Flipkart,2025-04-29,1,0,UPI,1,0,0,0,0.274,0.378,5,0,,0
EXP-00276,E026,Operations,8439,Travel,12612.59,15000,Amazon,2025-06-11,2,0,UPI,1,0,0,0,0.8408,1.4946,7,0,,0
EXP-00277,E027,Marketing,2337,Hotel,3456.3,8000,MakeMyTrip,2025-06-07,5,1,Cash,1,0,0,0,0.432,1.4789,1,1,Weekend Claim,0
EXP-00278,E028,Sales,8360,Fuel,2142.09,3000,OYO Rooms,2025-05-09,4,0,UPI,1,0,0,0,0.714,0.2562,2,0,,0
EXP-00279,E029,Finance,2492,Office Supplies,6955.17,5000,MakeMyTrip,2025-05-04,6,1,Debit Card,1,1,1,1,1.391,2.791,11,4,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Duplicate Claim,1
EXP-00280,E030,Marketing,2064,Food,1652.09,2000,Swiggy,2025-05-10,5,1,UPI,1,0,1,0,0.826,0.8004,17,3,Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-00281,E031,Engineering,7463,Entertainment,557.02,4000,OYO Rooms,2025-06-02,0,0,Credit Card,1,0,0,0,0.1393,0.0746,2,0,,0
EXP-00282,E032,HR,7618,Hotel,5183.9,8000,IRCTC,2025-06-16,0,0,UPI,1,0,0,0,0.648,0.6805,4,0,,0
EXP-00283,E033,HR,6514,Fuel,499.73,3000,Flipkart,2025-05-08,3,0,Cash,1,0,0,0,0.1666,0.0767,5,0,,0
EXP-00284,E034,Marketing,5561,Food,345.01,2000,MakeMyTrip,2025-05-22,3,0,Debit Card,1,0,0,0,0.1725,0.062,4,0,,0
EXP-00285,E035,Engineering,5099,Fuel,2507.78,3000,Uber,2025-07-13,6,1,Debit Card,1,0,0,0,0.8359,0.4918,6,1,Weekend Claim,0
EXP-00286,E036,Finance,9073,Hotel,14862.64,8000,Ola,2025-06-22,6,1,Debit Card,1,0,0,1,1.8578,1.6381,13,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-00287,E037,Operations,7847,Travel,8345.47,15000,Zomato,2025-05-01,3,0,UPI,1,0,0,0,0.5564,1.0635,6,0,,0
EXP-00288,E038,Finance,7991,Office Supplies,635.6,5000,Ola,2025-06-23,0,0,Credit Card,1,0,0,0,0.1271,0.0795,2,0,,0
EXP-00289,E039,HR,7056,Office Supplies,1798.71,5000,Swiggy,2025-05-04,6,1,Debit Card,1,0,0,0,0.3597,0.2549,1,1,Weekend Claim,0
EXP-00290,E040,Operations,4690,Entertainment,1741.61,4000,Uber,2025-05-09,4,0,UPI,1,0,0,0,0.4354,0.3713,2,0,,0
EXP-00291,E041,Sales,2502,Hotel,5517.66,8000,Amazon,2025-07-01,1,0,Debit Card,1,0,0,0,0.6897,2.2053,6,0,,0
EXP-00292,E042,HR,6488,Food,951.73,2000,OYO Rooms,2025-05-28,2,0,UPI,1,0,0,0,0.4759,0.1467,2,0,,0
EXP-00293,E043,Sales,9721,Office Supplies,1927.34,5000,OYO Rooms,2025-04-19,5,1,Cash,1,0,0,0,0.3855,0.1983,2,1,Weekend Claim,0
EXP-00294,E044,HR,9742,Fuel,2142.15,3000,Swiggy,2025-07-01,1,0,UPI,1,0,0,0,0.7141,0.2199,5,0,,0
EXP-00295,E045,Engineering,2563,Hotel,4969.71,8000,Zomato,2025-04-25,4,0,UPI,1,0,0,0,0.6212,1.939,6,0,,0
EXP-00296,E046,Finance,3757,Food,1535.77,2000,Swiggy,2025-04-27,6,1,Cash,1,0,1,0,0.7679,0.4088,11,2,Weekend Claim|Duplicate Claim,1
EXP-00297,E047,Marketing,3678,Travel,10783.51,15000,Ola,2025-07-03,3,0,Debit Card,1,0,0,0,0.7189,2.9319,5,0,,0
EXP-00298,E048,Finance,8668,Office Supplies,9846.2,5000,Ola,2025-07-03,3,0,Credit Card,1,0,1,1,1.9692,1.1359,11,2,Exceeds Policy Limit|Duplicate Claim,1
EXP-00299,E049,HR,5314,Fuel,2215.76,3000,Ola,2025-06-14,5,1,Debit Card,1,0,0,0,0.7386,0.417,5,1,Weekend Claim,0
EXP-00300,E050,Sales,4729,Hotel,3118.77,8000,Ola,2025-07-11,4,0,UPI,1,0,0,0,0.3898,0.6595,3,0,,0
EXP-00301,E001,Finance,2860,Travel,2154.34,15000,IRCTC,2025-07-05,5,1,Cash,1,0,0,0,0.1436,0.7533,2,1,Weekend Claim,0
EXP-00302,E002,Marketing,5092,Travel,6341.29,15000,Amazon,2025-07-07,0,0,Credit Card,1,0,0,0,0.4228,1.2453,3,0,,0
EXP-00303,E003,HR,7334,Fuel,4675.44,3000,Zomato,2025-06-06,4,0,Credit Card,1,1,1,1,1.5585,0.6375,14,4,Exceeds Policy Limit|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-00304,E004,Marketing,5171,Fuel,2167.92,3000,Uber,2025-07-09,2,0,Credit Card,1,0,0,0,0.7226,0.4192,13,1,Unusually Frequent,1
EXP-00305,E005,HR,3685,Office Supplies,2552.78,5000,Dmart,2025-04-28,0,0,Debit Card,1,0,1,0,0.5106,0.6927,14,2,Duplicate Claim|Unusually Frequent,1
EXP-00306,E006,Finance,9581,Office Supplies,1307.01,5000,Ola,2025-04-22,1,0,Credit Card,1,0,0,0,0.2614,0.1364,2,0,,0
EXP-00307,E007,Finance,8420,Office Supplies,1245.71,5000,MakeMyTrip,2025-06-01,6,1,Cash,1,0,0,0,0.2491,0.1479,4,1,Weekend Claim,0
EXP-00308,E008,Sales,6117,Travel,23091.26,15000,Ola,2025-05-09,4,0,Debit Card,1,1,0,1,1.5394,3.7749,19,3,Exceeds Policy Limit|Receipt Mismatch|Unusually Frequent,1
EXP-00309,E009,Engineering,9728,Hotel,3055.33,8000,OYO Rooms,2025-05-25,6,1,UPI,1,0,0,0,0.3819,0.3141,5,1,Weekend Claim,0
EXP-00310,E010,Sales,4047,Office Supplies,4085.83,5000,IRCTC,2025-05-13,1,0,Credit Card,1,0,0,0,0.8172,1.0096,1,0,,0
EXP-00311,E011,Operations,9101,Travel,9241.52,15000,MakeMyTrip,2025-05-17,5,1,UPI,1,0,0,0,0.6161,1.0154,5,1,Weekend Claim,0
EXP-00312,E012,HR,3899,Food,257.64,2000,Uber,2025-05-17,5,1,UPI,1,0,0,0,0.1288,0.0661,5,1,Weekend Claim,0
EXP-00313,E013,Engineering,5202,Hotel,3500.75,8000,MakeMyTrip,2025-05-28,2,0,Debit Card,1,0,0,0,0.4376,0.673,7,0,,0
EXP-00314,E014,Marketing,4888,Office Supplies,5687.53,5000,IRCTC,2025-04-20,6,1,Cash,1,0,0,1,1.1375,1.1636,10,2,Exceeds Policy Limit|Weekend Claim,1
EXP-00315,E015,Finance,2600,Travel,12260.64,15000,Zomato,2025-06-25,2,0,Cash,1,0,0,0,0.8174,4.7156,2,0,,0
EXP-00316,E016,Sales,4041,Fuel,2042.97,3000,Swiggy,2025-07-09,2,0,Cash,1,0,0,0,0.681,0.5056,3,0,,0
EXP-00317,E017,Marketing,9041,Food,347.59,2000,OYO Rooms,2025-07-08,1,0,Cash,1,0,0,0,0.1738,0.0384,2,0,,0
EXP-00318,E018,Finance,3478,Fuel,2322.53,3000,Flipkart,2025-07-08,1,0,UPI,1,0,0,0,0.7742,0.6678,1,0,,0
EXP-00319,E019,HR,8349,Food,215.64,2000,Zomato,2025-06-10,1,0,UPI,1,0,0,0,0.1078,0.0258,6,0,,0
EXP-00320,E020,Sales,5943,Travel,8743.92,15000,Ola,2025-05-15,3,0,UPI,1,0,0,0,0.5829,1.4713,7,0,,0
EXP-00321,E021,Operations,5461,Office Supplies,969.63,5000,Amazon,2025-07-14,0,0,Debit Card,1,0,0,0,0.1939,0.1776,6,0,,0
EXP-00322,E022,Finance,9989,Fuel,3556.53,3000,Flipkart,2025-05-18,6,1,UPI,0,0,1,1,1.1855,0.356,17,5,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-00323,E023,Sales,8873,Entertainment,1221.37,4000,Swiggy,2025-04-23,2,0,UPI,1,0,0,0,0.3053,0.1377,5,0,,0
EXP-00324,E024,Sales,3981,Travel,8765.37,15000,Uber,2025-06-14,5,1,Cash,1,0,0,0,0.5844,2.2018,6,1,Weekend Claim,0
EXP-00325,E025,Operations,5798,Travel,4407.36,15000,Amazon,2025-05-30,4,0,Credit Card,1,0,0,0,0.2938,0.7602,2,0,,0
EXP-00326,E026,Operations,8439,Entertainment,1781.62,4000,IRCTC,2025-07-08,1,0,UPI,1,0,0,0,0.4454,0.2111,6,0,,0
EXP-00327,E027,Marketing,2337,Fuel,421.18,3000,Flipkart,2025-04-21,0,0,UPI,1,0,0,0,0.1404,0.1802,6,0,,0
EXP-00328,E028,Sales,8360,Fuel,397.14,3000,Amazon,2025-04-25,4,0,Cash,1,0,0,0,0.1324,0.0475,2,0,,0
EXP-00329,E029,Finance,2492,Fuel,2709.12,3000,IRCTC,2025-06-03,1,0,Cash,1,0,1,0,0.903,1.0871,8,1,Duplicate Claim,1
